1276-6455-1-ND	6
1276-6471-1-ND	44
296-17227-1-ND	1
296-TMP1075NDRLRCT-ND	1
311-121KCRCT-ND	1
311-46.4KCRCT-ND	1
478-12790-1-ND	9
488-NCP114ASN080T1GCT-ND	1
490-10594-1-ND	1
490-GRM32ER60G337ME05KCT-ND	2
50-ECS-TXO-3225MV-250-CT-ND	1
505-ADUM141E0BRZ-RL7CT-ND	1
732-1008-1-ND	1
952-3594-ND	1
952-3596-ND	1
MH3261-601YCT-ND	1
RMCF0805FT10K0CT	4
